Fips_code,PM2.5 24hr 2012,SO2 24-hour 1971,Ozone 8-hour 2015,NO2 1-hour,Coal_Plants,Power_Plants,Airports,Public_Schools,Private Schools,Hospitals,Fuel_Stations,Land_area(mi^2),Population,Number_of_resident_workers,Number_of_business_establishments,Route_miles_of_freight_railroad,Route_miles_of_passenger_railroad_and_rail_transit,Total_Docks,Number_of_Bridges
1073,7.917857,0.993548,0.032207,24.99763,0.000899863,0,0.024296307,0.155676337,0.046792887,14,24,1111.28,658573,292780,16430,318.4,41.9,4,1051
1097,6.34,0.765517,0,0,0.000813378,0,0.013827434,0.082151223,0.029281624,7,15,1229.44,413210,169770,8813,151.5,29.9,54,592
1117,0,0.951613,0,0,0.001273999,0,0.007643994,0.058603952,0.016561986,3,20,784.93,217702,101260,5238,160.9,5,0,343
1119,0,0.441935,0,0,0,0,0.001106329,0.007744305,0.001106329,1,1,903.89,12427,4200,197,27.2,27.2,0,245
4007,0,1.96451,0.040303,0,0,0,0.000357222,0.003214998,0.000267916,4,2,11197.52,143476,63960,3746,285.6,196.2,0,403
4013,13.51375,1.04125,0.03225,33.15185,0,0.000216328,0.029204344,0.275602475,0.032881928,78,267,4622.6,21108,6265,337,75.1,0,0,302
5119,7.596678,0.783516,0.031378,19.6011,0,0,0.021097325,0.167460014,0.040876066,20,34,758.39,8062,3325,149,4.4,0,0,93
6083,4.393817,0.033334,0.033119,7.15614,0,0,0.00285264,0.029477278,0.006656159,9,75,4206.63,766573,387600,21366,41.3,34.2,5,362
8001,6.294118,0.871667,0.034579,43.30741,0,0,0.007876921,0.032958696,0.003731173,7,22,4824.22,78668,27105,819,53.6,15.9,0,144
8031,5.077962,0.742917,0.031036,46.74553,0,0,0.025301723,0.536396529,0.108797409,18,140,395.23,31162,10985,824,69.7,0,0,64
8041,0,0.922034,0.041746,0,0.001751237,0,0.013134276,0.201392233,0.02189046,12,52,1142.05,26729,12410,622,28.5,0,0,85
10003,7.191985,0.380454,0.02725,29.28148,0,0,0.01846702,0.144477275,0.059746241,10,25,920.56,180786,76485,3583,43,0,0,198
10005,7.058333,0.101667,0,0,0.002707826,0,0.018954779,0.135391281,0.029786082,4,16,369.3,558753,265675,15971,125.9,37.8,7,499
12017,0,0.974725,0,0,0.016380016,0,0.212940213,0.442260442,0.065520066,2,5,61.05,188910,55865,4006,24.7,0,0,209
12031,7.915179,0.901813,0.03781,19.57495,0.000984581,0,0.023629955,0.215623339,0.110273123,15,63,1015.66,16826,4795,190,0,0,0,55
12081,0,0.473626,0,0,0,0,0.015908684,0.159086842,0.043748881,5,13,502.87,18493,5815,302,60.7,0,0,59
12105,9.372,0.602273,0.039163,0,0.000526948,0,0.018970133,0.086419493,0.024239614,6,18,1897.72,974996,424110,28754,29.9,0,5,422
12107,0,0.764835,0,0,0.001017004,0,0.00711903,0.025425108,0.006102026,1,4,983.28,724777,248620,11676,240.2,73.4,0,357
13021,5.74228,0.405,0,0,0,0,5.22E-05,0.000730263,0.000243421,8,6,57513.49,19397,6870,248,24.1,0,0,81
13051,8.457778,1.312009,0,0,0,0,0.012169151,0.121691512,0.050704797,9,21,493.05,13392,4600,146,46.4,19.2,0,72
13089,6.751759,-0.11333,0.027102,24.15583,0,0,0.064791636,0.447651303,0.191429834,16,40,339.55,26404,9815,585,56.3,0,0,74
13115,0,0.478333,0,0,0,0,0.010205644,0.073990917,0.010205644,4,4,391.94,114421,50100,3509,15.2,0,0,74
13121,6.85,0.196667,0,27.04237,0,0,0.046821046,0.388224507,0.18338243,18,224,512.59,23349,7800,453,14.2,0,0,117
13245,10.01648,0.065517,0,0,0,0,0.022420088,0.195375056,0.038434437,11,10,312.22,6778,2540,128,32.7,0,0,50
15001,1.544878,0.223729,0,0,0,0,0.024621878,0.196975026,0.038691523,6,30,284.3,20247,8580,262,18.2,0,0,123
17019,7.171667,0.333333,0.028439,0,0.002224892,0,0.046722734,0.135718418,0.037823166,3,23,449.46,12147,6055,238,11,0,2,77
17031,10.12199,0.889218,0.030107,27.42603,0.008492208,0,0.250520148,5.957284192,1.906500786,73,257,235.51,50621,24585,1174,58.2,20.3,0,305
17099,0,0.165,0,0,0,0.002639428,0.029033705,0.134610816,0.021115422,4,10,378.87,696535,348750,19861,153.6,94.9,3,251
17115,9.448276,0.395833,0,0,0.005815306,0,0.031984182,0.133752035,0.014538265,2,3,343.92,171517,90470,3609,130.4,42.6,0,623
17117,0,-0.06923,0,5.777586,0,0,0.026919971,0.055762797,0.001922855,2,2,520.06,104009,47650,2417,120.8,0,0,346
17119,9.503275,0.896667,0,0,0,0,0.008868393,0.113811044,0.039907769,7,15,676.56,44926,20625,862,109.8,41,0,245
17163,10.2375,0.888333,0,19.39833,0,0,0.012789723,0.133581549,0.027000526,4,15,703.69,141879,67155,3077,66.2,0,2,275
17179,0,0.888333,0,0,0.002711717,0,0.013558587,0.154567888,0.024405456,2,2,368.77,44498,21205,1054,32.6,1.3,0,341
17185,0,0.707692,0,0,0,0,0.005212858,0.008688097,0.003475239,1,0,575.5,75758,31700,1426,125.4,0,0,493
18043,0,0.443636,0.035,0,0.003205334,0,0.016026668,0.054490672,0.012821335,3,5,311.98,23102,9375,446,29.9,24.9,0,100
18051,0,1.228409,0,0,0.00279689,0,0.022375119,0.036359568,0.00839067,1,0,357.54,19974,9095,462,7.2,0,0,83
18089,9.808952,0.832222,0.033648,21.4,0,0,0.078426247,0.428076596,0.091497288,16,26,306.02,39614,15865,852,4.1,0,0,100
18097,9.741604,0.224167,0.031095,21.38362,0,0,0.163788985,0.870128984,0.269569371,22,74,293.06,129569,54725,2264,82.3,0,0,297
18127,8.67,1.251649,0.035019,0,0,0,0.010093364,0.136260409,0.02775675,3,41,396.3,12389,5840,190,53.5,0,0,172
18163,7.582607,-0.19,0.03512,16.51053,0,0,0.006243107,0.083241421,0.031215533,6,14,480.53,7054,3305,118,30.7,16.4,0,57
18167,7.498428,1.23,0.03305,0,0,0,0.002239993,0.064959792,0.013439957,4,12,446.43,15498,6375,268,47.6,0,0,127
19045,8.817043,0.344538,0.036322,0,0.001767503,0,0.005302508,0.031815049,0.003535005,3,4,565.77,17549,8790,538,59.3,0,1,262
19113,8.425816,0.525512,0.034821,0,0.003502566,0,0.008756414,0.134848777,0.024517959,2,26,571.01,33657,16085,875,61,19.8,6,218
19139,8.686601,0.507714,0,0,0.001726579,0,0.001726579,0.027625263,0.001726579,1,7,579.18,9917,4620,310,35.5,25.8,0,216
19163,9.339638,0.494215,0.034099,0,0,0,0.010658027,0.110843476,0.017052842,4,20,469.13,9721,4905,333,34.9,0,0,234
19177,6.951613,0.329752,0.037033,3.376106,0,0,0.003738737,0.005608106,0,1,0,534.94,12241,6275,332,24.8,24.8,0,187
21061,0,0.232203,0,0,0,0,0.002030828,0.01015414,0,0,0,492.41,101511,43020,2327,26.4,0,6,282
22015,0,0.195506,0.032241,0,0,0,0.037383178,0.090787717,0.002670227,5,11,374.5,13241,5105,227,57.9,0,0,190
22019,0,0.186478,0.033761,15.62954,0.006594131,0,0.145070887,0.402242005,0.072535443,13,6,151.65,240204,106110,6293,142.1,0,1,688
22033,5.365,0.549351,0.03284,12.75093,0,0,0.189044425,0.562632219,0.207048656,21,24,222.17,27463,10525,427,74.8,0,0,206
22087,0,1.343407,0.035048,0,0,0,0.001756913,0.021082961,0.003513827,2,0,569.18,23884,8225,480,45.7,0,0,201
22089,0,1.858242,0,0,0,0.003382607,0.016913033,0.0507391,0.006765213,1,0,295.63,47244,17520,678,16.2,0,8,29
22093,0,0.513333,0.032125,0,0,0,0.003721346,0.033492111,0.003721346,2,0,268.72,10132,3565,115,0,0,0,140
22121,0,0.995697,0.032011,19.75778,0,0,0,0.017887808,0.005366342,0,1,559.04,38340,14840,784,62.7,0,0,195
23005,9.201096,0.113274,0.042725,19.26552,0,0,0.145492092,0.450556155,0.107945746,8,38,213.07,67055,29995,1935,249.8,0,0,223
23009,2.811759,0.022689,0.043923,0,0,0,0.010845252,0.04609232,0.009489595,4,8,737.65,30199,14040,862,16.4,0,0,129
24001,0,0.869541,0,0,0.002780481,0,0.005560962,0.061170583,0.019463367,2,1,359.65,207641,102135,5633,38.4,34.2,0,235
24003,0,0.862025,0.041385,0,0.004960194,0,0.032241264,0.307532055,0.109124278,3,40,403.21,70416,28725,1552,63.5,29.4,0,244
24005,6.225287,0.527059,0.039423,24.9513,0,0,0.018945574,0.182088013,0.091570272,6,26,950.09,579234,293520,14338,25.3,21.5,3,376
24019,4.422989,0.072941,0.040385,0,0,0,0.002520654,0.008192124,0.001260327,3,6,1586.89,163257,77930,2625,34.5,0,0,91
24023,4.001163,0.329268,0.037872,3.283721,0,0,0.013693753,0.032865007,0.008216252,1,1,365.13,259547,127025,6214,78.1,34.4,0,477
25005,10.86667,0.212963,0,0,0,0,0.03798034,0.31948168,0.096067918,10,22,447.6,124944,62120,3872,84.9,30.5,0,444
25013,9.311204,0.432075,0,22.49167,0,0,0.031807579,0.246887401,0.053012632,10,31,660.22,70180,36410,1574,100.4,25.8,0,297
25015,8.625,0.087719,0,8.762712,0,0,0.007726781,0.075722454,0.015453562,4,35,647.1,466372,210670,9584,111.8,70.1,0,428
25025,7.111494,0.493772,0.028814,29.28851,0,0,0.020717231,0.343906027,0.084940645,24,104,482.69,521202,252515,12744,74.5,48.1,1,284
25027,9.136667,0.10339,0,27.61017,0,0,0.0833535,0.693716222,0.158640531,16,56,371.91,803907,403630,21478,41.4,39.3,24,492
28049,8.345879,0.33,0.034885,15.31861,0,0,0.000298359,0.001918025,0.000490162,9,14,46923.27,208080,87295,4176,74.4,28.4,9,299
28059,8.186813,0.312644,0.039367,10.64,0.002459299,0,0.019674389,0.113127736,0.012296493,2,10,406.62,23390,9005,372,13.6,0,0,220
30049,3.921667,0.363158,0.040684,0,0,0,0.033735717,0.039602799,0.008800622,3,2,681.77,30458,11610,815,38.2,0,0,122
30083,3.518333,0.52931,0,2.8,0.000196554,0,0.001572432,0.003144864,0.000196554,1,0,5087.66,43806,16890,1465,0,0,0,147
30111,6.003333,0.448333,0,0,0,0,0.001114989,0.017282326,0.003066219,4,8,3587.48,969,525,34,16.9,0,0,29
31055,6.268118,0.561142,0.029167,0,1.30E-05,0,0.000273351,0.002577314,0.00063782,18,31,76824.17,36565,18120,1012,77.8,16.2,0,324
32003,7.976362,1.123256,0.038676,33.41667,0,0,0.099749466,0.99517491,0.160063097,47,85,431.08,24909,9715,478,68.5,42,0,68
35045,0,6.084,0.04205,7.115091,0.003180763,0,0.006361525,0.100194027,0.01113267,3,7,628.78,146748,58130,1766,31.2,31.2,0,184
36001,6.129316,0.281319,0.0385,0,0,0,0.003321928,0.010976806,0.004044086,7,77,6923.69,76688,27700,911,106.3,62.7,0,69
36005,7.248571,0.59239,0.034788,30.38846,0,0,0.00022029,0.096927401,0.013437662,15,19,4539.48,46091,19890,761,58.5,0,0,401
36013,5.106452,0.106897,0.038633,0,0,0,0.002889027,0.013394581,0.003414305,5,13,3807.51,76576,36005,1601,30.6,11.4,0,145
36027,0,0.128571,0.0408,0,0,0,0.003104889,0.015938432,0.005381808,4,23,4831.09,44135,19380,1058,47,15.6,0,450
36029,5.739206,0.208242,0.037533,19.77023,0,0,0.247320692,2.006045617,0.558761565,16,89,109.17,294218,140505,7607,94.7,94.7,1,336
36031,0,0.205495,0.045217,0,0,0,0.003709712,0.005733191,0.002360726,3,3,2965.19,918702,434030,22940,227.8,63.2,3,896
36041,0,0.02069,0.043793,0,0,0,0.00085312,0.00085312,0,0,2,5860.84,47188,19235,1167,24.3,0,1,227
36055,6.43198,0.234066,0.035714,15.78876,0,0,0.002256766,0.027833445,0.006469395,8,64,6646.68,70941,32625,1402,25.2,13.8,0,173
36059,0,0.373034,0,0,0,0,0.00508244,0.094174627,0.027206003,13,48,3344.85,49221,21140,1074,42.2,40.2,0,203
36067,6.507248,0.290805,0.038533,0,0,0,0.019127774,0.237184392,0.047819434,7,48,522.8,228671,100765,4899,121,69.9,0,487
36079,0,0.146154,0.0411,0,0,0,0.001886383,0.020750215,0.004715958,1,0,1060.23,59493,27540,1391,56.4,8.3,0,272
36081,6.756538,0.514286,0.030388,33.40333,0,0,0.014729348,0.923039156,0.314226095,13,28,407.35,98320,49850,2898,35.4,35.4,0,102
36089,0,4.226373,0,0,0,0,0.014034806,0.080198893,0.032079557,5,10,498.76,325789,144060,10187,38.2,11.4,0,244
36101,5.286796,0.073626,0.037448,0,0,0,0.010091428,0.072658284,0.010091428,6,1,495.47,34016,15115,720,41.7,0,0,59
36103,5.494737,0.039326,0.040685,0,0,0,0.060859334,0.703939628,0.119690023,14,119,492.94,95379,42245,1808,126.7,0,0,629
37013,0,0.4,0,0,0,0,0.012319974,0.018479962,0.003695992,2,0,811.69,17557,6395,494,0,0,0,105
37019,0,1.301136,0,0,0.000998303,0.000998303,0.00698812,0.020964361,0.00698812,3,6,1001.7,32722,12505,514,36.9,0,0,124
37021,2.966667,0.178652,0,0,0,0,0.060787634,0.256176458,0.130259216,4,33,230.31,142820,45375,2531,63,0,4,156
37027,0,-0.36889,0,0,0,0,0,0.445434298,0.017132088,1,2,58.37,216453,90790,4404,29.6,17.3,0,227
37063,4.903333,0.077778,0,0,0,0,0.006748208,0.119780683,0.040489245,6,22,592.75,58741,24060,850,36.4,0,0,210
37087,0,0.459341,0,0,0.001180679,0,0.001180679,0.01889087,0.002361359,1,6,846.97,135976,51265,1692,35.8,9.4,0,135
37117,0,-0.06044,0,0,0.001410517,0,0.001410517,0.016926202,0,1,2,708.96,21755,9045,334,28.3,0,0,239
37119,6.689108,0.1275,0.039173,18.16327,0,0.00153299,0.029126809,0.320394898,0.093512387,14,64,652.32,22440,9065,430,36.1,0,0,124
37145,0,0.257471,0,0,0.00376244,0,0.00376244,0.024455857,0,1,3,531.57,13463,5315,209,15.8,0,0,42
37183,6.748042,0.111268,0.030667,15.35248,0,0,0.026692173,0.484907801,0.115666081,8,138,449.57,44535,16665,859,21,0,0,73
38007,3.397802,1.764835,0.037828,0,0,0,0.017630465,0.008815233,0,0,0,226.88,6832,2385,83,58.3,31.3,0,40
38013,4.451648,1.676923,0.0371,5.446154,0,0,0.015293638,0.015293638,0,0,0,392.32,3024,1670,160,48.5,0,0,68
38015,5.468792,0.518681,0.031667,14.43187,0,0,0.02454063,0.055216418,0.013804104,2,5,651.98,2115,1100,75,95.7,0,0,29
38017,5.989888,1.177528,0.034276,15.37416,0,0,0.126161739,0.248118087,0.021026957,9,23,237.79,95626,49725,3013,84,0,0,116
38025,2.893407,0.850549,0.036367,4.754945,0,0,0.017681903,0.010609142,0,0,0,565.55,2264,1240,99,55.6,0,0,13
38053,1.586517,0.731461,0.036429,4.159551,0,0,0.00700182,0.023339402,0.00233394,1,1,428.46,2497,1365,112,12.2,0,0,11
38057,4.645443,0.897802,0.035133,5.426389,0.009598157,0,0.012797543,0.019196314,0,1,0,312.56,9450,4535,264,107.9,0,0,58
38065,4.417442,1.238462,0.0364,4.672059,0.00298659,0,0,0.00597318,0,0,0,334.83,2879,1505,130,75.1,25.8,0,23
38101,4.338462,1.053333,0.0361,4.285714,0,0,0.015736879,0.056652766,0.004721064,3,4,635.45,10641,5470,403,152.5,0,0,262
38105,0,0.554823,0,0,0,0,0.004873362,0.01670867,0.000696195,2,4,1436.38,3834,2005,188,70.5,0,0,42
39001,0,0.588333,0,0,0,0,0.001808166,0.005424497,0.000602722,1,0,1659.14,37589,16685,1500,64.9,64.9,0,104
39003,8.136182,0.021978,0.035333,0,0,0,0.012697159,0.050788635,0.011286363,5,10,708.82,27698,10050,388,17.6,0,2,187
39007,0,0.146667,0,0,0,0,0.011841414,0.023682828,0.016281944,5,1,1351.19,53484,23770,1060,43.5,0,0,288
39013,8.033333,0.016484,0,15.40659,0,0,0.001600897,0.01227354,0.003735425,4,0,1873.95,45656,22750,968,52,0,0,341
39017,9.64,0.766439,0.035067,0,0,0,0.005071876,0.031155808,0.00688326,9,5,2760.32,43432,18690,535,20,0,1,264
39023,6.820101,0.283516,0.036983,0,0,0,0.00519138,0.025956901,0.004153104,4,8,1926.27,38885,17675,577,41.3,0,0,200
39029,0,0.751667,0,0,0,0,0.015224703,0.052594428,0.005536256,2,1,722.51,41968,18400,735,41.8,0,0,223
